Period,Code,Revenue,Expense,Profit
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,114,83.0,36.442160028784016,46.557839971215984
2023-06-20,532,145.0,53.33824004317603,91.66175995682397
2023-06-20,114,83.0,36.442160028784016,46.557839971215984
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,532,145.0,53.33824004317603,91.66175995682397
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,532,145.0,53.33824004317603,91.66175995682397
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,114,83.0,36.442160028784016,46.557839971215984
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,114,83.0,36.442160028784016,46.557839971215984
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,114,83.0,36.442160028784016,46.557839971215984
2023-06-20,114,83.0,36.442160028784016,46.557839971215984
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,114,83.0,36.442160028784016,46.557839971215984
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,011,49.0,37.86216002878402,11.137839971215982
2023-06-20,121,29.0,8.022026671464003,20.977973328535995
2023-06-20,012,33.0,18.88608001439201,14.113919985607989
2023-06-20,022,20.0,15.856080014392012,4.1439199856079885
2023-06-20,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,532,145.0,53.33824004317603,91.66175995682397
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,022,20.0,15.856080014392012,4.1439199856079885
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,022,20.0,15.856080014392012,4.1439199856079885
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,114,83.0,36.442160028784016,46.557839971215984
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,022,20.0,15.856080014392012,4.1439199856079885
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,532,145.0,53.33824004317603,91.66175995682397
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,532,145.0,53.33824004317603,91.66175995682397
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,022,20.0,15.856080014392012,4.1439199856079885
2023-06-21,022,20.0,15.856080014392012,4.1439199856079885
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,012,33.0,18.88608001439201,14.113919985607989
2023-06-21,011,49.0,37.86216002878402,11.137839971215982
2023-06-21,121,29.0,8.022026671464003,20.977973328535995
2023-06-21,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,532,145.0,53.33824004317603,91.66175995682397
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,532,145.0,53.33824004317603,91.66175995682397
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,532,145.0,53.33824004317603,91.66175995682397
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,532,145.0,53.33824004317603,91.66175995682397
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,532,145.0,53.33824004317603,91.66175995682397
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,532,145.0,53.33824004317603,91.66175995682397
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,012,33.0,18.88608001439201,14.113919985607989
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,011,49.0,37.86216002878402,11.137839971215982
2023-06-22,022,20.0,15.856080014392012,4.1439199856079885
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,121,29.0,8.022026671464003,20.977973328535995
2023-06-22,114,83.0,36.442160028784016,46.557839971215984
2023-06-22,532,145.0,53.33824004317603,91.66175995682397
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,532,145.0,53.33824004317603,91.66175995682397
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,532,145.0,53.33824004317603,91.66175995682397
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,011,49.0,37.86216002878402,11.137839971215982
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,121,29.0,8.022026671464003,20.977973328535995
2023-06-23,114,83.0,36.442160028784016,46.557839971215984
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,532,145.0,53.33824004317603,91.66175995682397
2023-06-23,022,20.0,15.856080014392012,4.1439199856079885
2023-06-23,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,114,83.0,36.442160028784016,46.557839971215984
2023-06-24,532,145.0,53.33824004317603,91.66175995682397
2023-06-24,022,20.0,15.856080014392012,4.1439199856079885
2023-06-24,121,29.0,8.022026671464003,20.977973328535995
2023-06-24,022,20.0,15.856080014392012,4.1439199856079885
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,114,83.0,36.442160028784016,46.557839971215984
2023-06-24,114,83.0,36.442160028784016,46.557839971215984
2023-06-24,022,20.0,15.856080014392012,4.1439199856079885
2023-06-24,114,83.0,36.442160028784016,46.557839971215984
2023-06-24,532,145.0,53.33824004317603,91.66175995682397
2023-06-24,121,29.0,8.022026671464003,20.977973328535995
2023-06-24,114,83.0,36.442160028784016,46.557839971215984
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,114,83.0,36.442160028784016,46.557839971215984
2023-06-24,532,145.0,53.33824004317603,91.66175995682397
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,532,145.0,53.33824004317603,91.66175995682397
2023-06-24,022,20.0,15.856080014392012,4.1439199856079885
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,121,29.0,8.022026671464003,20.977973328535995
2023-06-24,114,83.0,36.442160028784016,46.557839971215984
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,022,20.0,15.856080014392012,4.1439199856079885
2023-06-24,532,145.0,53.33824004317603,91.66175995682397
2023-06-24,114,83.0,36.442160028784016,46.557839971215984
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,121,29.0,8.022026671464003,20.977973328535995
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,022,20.0,15.856080014392012,4.1439199856079885
2023-06-24,022,20.0,15.856080014392012,4.1439199856079885
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,121,29.0,8.022026671464003,20.977973328535995
2023-06-24,532,145.0,53.33824004317603,91.66175995682397
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,022,20.0,15.856080014392012,4.1439199856079885
2023-06-24,012,33.0,18.88608001439201,14.113919985607989
2023-06-24,022,20.0,15.856080014392012,4.1439199856079885
2023-06-24,114,83.0,36.442160028784016,46.557839971215984
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,121,29.0,8.022026671464003,20.977973328535995
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,121,29.0,8.022026671464003,20.977973328535995
2023-06-24,121,29.0,8.022026671464003,20.977973328535995
2023-06-24,011,49.0,37.86216002878402,11.137839971215982
2023-06-24,121,29.0,8.022026671464003,20.977973328535995
2023-06-24,114,83.0,36.442160028784016,46.557839971215984
2023-06-24,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,121,29.0,8.022026671464003,20.977973328535995
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,121,29.0,8.022026671464003,20.977973328535995
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,114,83.0,36.442160028784016,46.557839971215984
2023-06-25,121,29.0,8.022026671464003,20.977973328535995
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,114,83.0,36.442160028784016,46.557839971215984
2023-06-25,114,83.0,36.442160028784016,46.557839971215984
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,114,83.0,36.442160028784016,46.557839971215984
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,114,83.0,36.442160028784016,46.557839971215984
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,532,145.0,53.33824004317603,91.66175995682397
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,114,83.0,36.442160028784016,46.557839971215984
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,121,29.0,8.022026671464003,20.977973328535995
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,121,29.0,8.022026671464003,20.977973328535995
2023-06-25,532,145.0,53.33824004317603,91.66175995682397
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,121,29.0,8.022026671464003,20.977973328535995
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,121,29.0,8.022026671464003,20.977973328535995
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,022,20.0,15.856080014392012,4.1439199856079885
2023-06-25,011,49.0,37.86216002878402,11.137839971215982
2023-06-25,121,29.0,8.022026671464003,20.977973328535995
2023-06-25,012,33.0,18.88608001439201,14.113919985607989
2023-06-25,121,29.0,8.022026671464003,20.977973328535995
2023-06-25,121,29.0,8.022026671464003,20.977973328535995
2023-06-26,011,49.0,37.86216002878402,11.137839971215982
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,022,20.0,15.856080014392012,4.1439199856079885
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,022,20.0,15.856080014392012,4.1439199856079885
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,011,49.0,37.86216002878402,11.137839971215982
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,532,145.0,53.33824004317603,91.66175995682397
2023-06-26,012,33.0,18.88608001439201,14.113919985607989
2023-06-26,022,20.0,15.856080014392012,4.1439199856079885
2023-06-26,012,33.0,18.88608001439201,14.113919985607989
2023-06-26,011,49.0,37.86216002878402,11.137839971215982
2023-06-26,012,33.0,18.88608001439201,14.113919985607989
2023-06-26,012,33.0,18.88608001439201,14.113919985607989
2023-06-26,022,20.0,15.856080014392012,4.1439199856079885
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,011,49.0,37.86216002878402,11.137839971215982
2023-06-26,012,33.0,18.88608001439201,14.113919985607989
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,532,145.0,53.33824004317603,91.66175995682397
2023-06-26,532,145.0,53.33824004317603,91.66175995682397
2023-06-26,022,20.0,15.856080014392012,4.1439199856079885
2023-06-26,121,29.0,8.022026671464003,20.977973328535995
2023-06-26,012,33.0,18.88608001439201,14.113919985607989
2023-06-26,012,33.0,18.88608001439201,14.113919985607989
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,532,145.0,53.33824004317603,91.66175995682397
2023-06-26,011,49.0,37.86216002878402,11.137839971215982
2023-06-26,011,49.0,37.86216002878402,11.137839971215982
2023-06-26,012,33.0,18.88608001439201,14.113919985607989
2023-06-26,022,20.0,15.856080014392012,4.1439199856079885
2023-06-26,022,20.0,15.856080014392012,4.1439199856079885
2023-06-26,532,145.0,53.33824004317603,91.66175995682397
2023-06-26,011,49.0,37.86216002878402,11.137839971215982
2023-06-26,022,20.0,15.856080014392012,4.1439199856079885
2023-06-26,532,145.0,53.33824004317603,91.66175995682397
2023-06-26,011,49.0,37.86216002878402,11.137839971215982
2023-06-26,012,33.0,18.88608001439201,14.113919985607989
2023-06-26,532,145.0,53.33824004317603,91.66175995682397
2023-06-26,012,33.0,18.88608001439201,14.113919985607989
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,121,29.0,8.022026671464003,20.977973328535995
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,121,29.0,8.022026671464003,20.977973328535995
2023-06-26,011,49.0,37.86216002878402,11.137839971215982
2023-06-26,022,20.0,15.856080014392012,4.1439199856079885
2023-06-26,114,83.0,36.442160028784016,46.557839971215984
2023-06-26,121,29.0,8.022026671464003,20.977973328535995
2023-06-27,121,29.0,8.022026671464003,20.977973328535995
2023-06-27,012,33.0,18.88608001439201,14.113919985607989
2023-06-27,022,20.0,15.856080014392012,4.1439199856079885
2023-06-27,011,49.0,37.86216002878402,11.137839971215982
2023-06-27,022,20.0,15.856080014392012,4.1439199856079885
2023-06-27,121,29.0,8.022026671464003,20.977973328535995
2023-06-27,022,20.0,15.856080014392012,4.1439199856079885
2023-06-27,121,29.0,8.022026671464003,20.977973328535995
2023-06-27,012,33.0,18.88608001439201,14.113919985607989
2023-06-27,114,83.0,36.442160028784016,46.557839971215984
2023-06-27,012,33.0,18.88608001439201,14.113919985607989
2023-06-27,121,29.0,8.022026671464003,20.977973328535995
2023-06-27,121,29.0,8.022026671464003,20.977973328535995
2023-06-27,011,49.0,37.86216002878402,11.137839971215982
2023-06-27,022,20.0,15.856080014392012,4.1439199856079885
2023-06-27,022,20.0,15.856080014392012,4.1439199856079885
2023-06-27,011,49.0,37.86216002878402,11.137839971215982
2023-06-27,532,145.0,53.33824004317603,91.66175995682397
2023-06-27,121,29.0,8.022026671464003,20.977973328535995
2023-06-27,012,33.0,18.88608001439201,14.113919985607989
2023-06-27,114,83.0,36.442160028784016,46.557839971215984
2023-06-27,011,49.0,37.86216002878402,11.137839971215982
2023-06-27,022,20.0,15.856080014392012,4.1439199856079885
2023-06-27,121,29.0,8.022026671464003,20.977973328535995
2023-06-27,011,49.0,37.86216002878402,11.137839971215982
2023-06-27,011,49.0,37.86216002878402,11.137839971215982
2023-06-27,012,33.0,18.88608001439201,14.113919985607989
2023-06-27,022,20.0,15.856080014392012,4.1439199856079885
2023-06-27,011,49.0,37.86216002878402,11.137839971215982
