,Period,Code,Revenue,Expense,Profit,Hourly_Period,Year,Quarter
6637,2024-07-12,012,33.0,12.642581441407462,20.35741855859254,2024-07-12 10:00:00,2024,Q11
6638,2024-07-12,022,6.0,33.89275154545782,-27.89275154545782,2024-07-12 11:00:00,2024,Q11
6639,2024-07-12,121,29.0,5.940860480469153,23.059139519530845,2024-07-12 11:00:00,2024,Q11
6640,2024-07-12,532,145.0,34.60774432422238,110.39225567577762,2024-07-12 09:30:00,2024,Q11
6641,2024-07-12,011,49.0,25.37516288281492,23.62483711718508,2024-07-12 15:30:00,2024,Q11
6642,2024-07-12,011,49.0,25.37516288281492,23.62483711718508,2024-07-12 14:30:00,2024,Q11
6643,2024-07-12,114,83.0,23.955162882814925,59.044837117185075,2024-07-12 11:30:00,2024,Q11
6644,2024-07-12,114,83.0,23.955162882814925,59.044837117185075,2024-07-12 14:30:00,2024,Q11
6645,2024-07-12,012,33.0,12.642581441407462,20.35741855859254,2024-07-12 10:30:00,2024,Q11
6646,2024-07-13,012,33.0,12.642581441407462,20.35741855859254,2024-07-13 10:30:00,2024,Q11
6647,2024-07-13,011,49.0,25.37516288281492,23.62483711718508,2024-07-13 11:30:00,2024,Q11
6648,2024-07-13,114,83.0,23.955162882814925,59.044837117185075,2024-07-13 10:30:00,2024,Q11
6649,2024-07-13,532,145.0,34.60774432422238,110.39225567577762,2024-07-13 13:00:00,2024,Q11
6650,2024-07-13,114,83.0,23.955162882814925,59.044837117185075,2024-07-13 13:00:00,2024,Q11
6651,2024-07-13,121,29.0,5.940860480469153,23.059139519530845,2024-07-13 14:30:00,2024,Q11
6652,2024-07-13,121,29.0,5.940860480469153,23.059139519530845,2024-07-13 10:30:00,2024,Q11
6653,2024-07-13,986,71.0,25.945162882814927,45.05483711718507,2024-07-13 08:30:00,2024,Q11
6654,2024-07-13,121,29.0,5.940860480469153,23.059139519530845,2024-07-13 09:00:00,2024,Q11
6655,2024-07-13,011,49.0,25.37516288281492,23.62483711718508,2024-07-13 10:30:00,2024,Q11
6656,2024-07-13,114,83.0,23.955162882814925,59.044837117185075,2024-07-13 08:00:00,2024,Q11
6657,2024-07-13,114,83.0,23.955162882814925,59.044837117185075,2024-07-13 15:00:00,2024,Q11
6658,2024-07-13,121,29.0,5.940860480469153,23.059139519530845,2024-07-13 16:30:00,2024,Q11
6659,2024-07-13,011,49.0,25.37516288281492,23.62483711718508,2024-07-13 13:00:00,2024,Q11
6660,2024-07-13,532,145.0,34.60774432422238,110.39225567577762,2024-07-13 14:00:00,2024,Q11
6661,2024-07-13,121,29.0,5.940860480469153,23.059139519530845,2024-07-13 16:30:00,2024,Q11
6662,2024-07-13,011,49.0,25.37516288281492,23.62483711718508,2024-07-13 13:00:00,2024,Q11
6663,2024-07-13,114,83.0,23.955162882814925,59.044837117185075,2024-07-13 11:30:00,2024,Q11
6664,2024-07-13,012,33.0,12.642581441407462,20.35741855859254,2024-07-13 08:00:00,2024,Q11
6665,2024-07-13,986,71.0,25.945162882814927,45.05483711718507,2024-07-13 10:30:00,2024,Q11
6666,2024-07-13,012,33.0,12.642581441407462,20.35741855859254,2024-07-13 11:30:00,2024,Q11
6667,2024-07-13,022,6.0,33.89275154545782,-27.89275154545782,2024-07-13 11:00:00,2024,Q11
6668,2024-07-13,114,83.0,23.955162882814925,59.044837117185075,2024-07-13 11:30:00,2024,Q11
6669,2024-07-13,986,71.0,25.945162882814927,45.05483711718507,2024-07-13 15:00:00,2024,Q11
6670,2024-07-13,011,49.0,25.37516288281492,23.62483711718508,2024-07-13 15:30:00,2024,Q11
6671,2024-07-14,012,33.0,12.642581441407462,20.35741855859254,2024-07-14 10:00:00,2024,Q11
6672,2024-07-14,121,29.0,5.940860480469153,23.059139519530845,2024-07-14 11:30:00,2024,Q11
6673,2024-07-14,114,83.0,23.955162882814925,59.044837117185075,2024-07-14 11:30:00,2024,Q11
6674,2024-07-14,012,33.0,12.642581441407462,20.35741855859254,2024-07-14 08:30:00,2024,Q11
6675,2024-07-14,022,6.0,33.89275154545782,-27.89275154545782,2024-07-14 14:30:00,2024,Q11
6676,2024-07-14,022,6.0,33.89275154545782,-27.89275154545782,2024-07-14 14:30:00,2024,Q11
6677,2024-07-14,012,33.0,12.642581441407462,20.35741855859254,2024-07-14 16:30:00,2024,Q11
6678,2024-07-14,114,83.0,23.955162882814925,59.044837117185075,2024-07-14 08:30:00,2024,Q11
6679,2024-07-14,114,83.0,23.955162882814925,59.044837117185075,2024-07-14 16:00:00,2024,Q11
6680,2024-07-14,012,33.0,12.642581441407462,20.35741855859254,2024-07-14 16:00:00,2024,Q11
6681,2024-07-14,121,29.0,5.940860480469153,23.059139519530845,2024-07-14 10:30:00,2024,Q11
6682,2024-07-14,121,29.0,5.940860480469153,23.059139519530845,2024-07-14 13:30:00,2024,Q11
6683,2024-07-14,022,6.0,33.89275154545782,-27.89275154545782,2024-07-14 16:30:00,2024,Q11
6684,2024-07-14,012,33.0,12.642581441407462,20.35741855859254,2024-07-14 10:30:00,2024,Q11
6685,2024-07-14,013,30.0,12.822581441407461,17.17741855859254,2024-07-14 11:00:00,2024,Q11
6686,2024-07-14,012,33.0,12.642581441407462,20.35741855859254,2024-07-14 08:00:00,2024,Q11
6687,2024-07-14,532,145.0,34.60774432422238,110.39225567577762,2024-07-14 09:30:00,2024,Q11
6688,2024-07-14,012,33.0,12.642581441407462,20.35741855859254,2024-07-14 16:00:00,2024,Q11
6689,2024-07-14,114,83.0,23.955162882814925,59.044837117185075,2024-07-14 15:30:00,2024,Q11
6690,2024-07-15,114,83.0,23.955162882814925,59.044837117185075,2024-07-15 15:00:00,2024,Q11
6691,2024-07-15,114,83.0,23.955162882814925,59.044837117185075,2024-07-15 11:00:00,2024,Q11
6692,2024-07-15,114,83.0,23.955162882814925,59.044837117185075,2024-07-15 10:00:00,2024,Q11
6693,2024-07-15,011,49.0,25.37516288281492,23.62483711718508,2024-07-15 14:30:00,2024,Q11
6694,2024-07-15,532,145.0,34.60774432422238,110.39225567577762,2024-07-15 13:00:00,2024,Q11
6695,2024-07-15,022,6.0,33.89275154545782,-27.89275154545782,2024-07-15 15:00:00,2024,Q11
6696,2024-07-15,011,49.0,25.37516288281492,23.62483711718508,2024-07-15 10:30:00,2024,Q11
6697,2024-07-15,114,83.0,23.955162882814925,59.044837117185075,2024-07-15 16:00:00,2024,Q11
6698,2024-07-15,121,29.0,5.940860480469153,23.059139519530845,2024-07-15 14:30:00,2024,Q11
6699,2024-07-15,121,29.0,5.940860480469153,23.059139519530845,2024-07-15 08:30:00,2024,Q11
6700,2024-07-15,121,29.0,5.940860480469153,23.059139519530845,2024-07-15 15:30:00,2024,Q11
6701,2024-07-15,121,29.0,5.940860480469153,23.059139519530845,2024-07-15 16:00:00,2024,Q11
6702,2024-07-15,012,33.0,12.642581441407462,20.35741855859254,2024-07-15 16:30:00,2024,Q11
6703,2024-07-15,114,83.0,23.955162882814925,59.044837117185075,2024-07-15 11:00:00,2024,Q11
6704,2024-07-15,012,33.0,12.642581441407462,20.35741855859254,2024-07-15 10:00:00,2024,Q11
6705,2024-07-15,022,6.0,33.89275154545782,-27.89275154545782,2024-07-15 09:00:00,2024,Q11
6706,2024-07-15,114,83.0,23.955162882814925,59.044837117185075,2024-07-15 10:00:00,2024,Q11
6707,2024-07-15,532,145.0,34.60774432422238,110.39225567577762,2024-07-15 11:30:00,2024,Q11
6708,2024-07-15,011,49.0,25.37516288281492,23.62483711718508,2024-07-15 13:30:00,2024,Q11
6709,2024-07-15,121,29.0,5.940860480469153,23.059139519530845,2024-07-15 14:30:00,2024,Q11
6710,2024-07-15,022,6.0,33.89275154545782,-27.89275154545782,2024-07-15 11:00:00,2024,Q11
6711,2024-07-15,532,145.0,34.60774432422238,110.39225567577762,2024-07-15 13:30:00,2024,Q11
6712,2024-07-15,012,33.0,12.642581441407462,20.35741855859254,2024-07-15 15:00:00,2024,Q11
6713,2024-07-15,011,49.0,25.37516288281492,23.62483711718508,2024-07-15 15:00:00,2024,Q11
6714,2024-07-15,022,6.0,33.89275154545782,-27.89275154545782,2024-07-15 15:00:00,2024,Q11
6715,2024-07-15,121,29.0,5.940860480469153,23.059139519530845,2024-07-15 11:00:00,2024,Q11
6716,2024-07-16,114,83.0,23.955162882814925,59.044837117185075,2024-07-16 16:00:00,2024,Q11
6717,2024-07-16,121,29.0,5.940860480469153,23.059139519530845,2024-07-16 13:30:00,2024,Q11
6718,2024-07-16,022,6.0,33.89275154545782,-27.89275154545782,2024-07-16 13:00:00,2024,Q11
6719,2024-07-16,012,33.0,12.642581441407462,20.35741855859254,2024-07-16 14:00:00,2024,Q11
6720,2024-07-16,986,71.0,25.945162882814927,45.05483711718507,2024-07-16 09:30:00,2024,Q11
6721,2024-07-16,114,83.0,23.955162882814925,59.044837117185075,2024-07-16 13:00:00,2024,Q11
6722,2024-07-16,022,6.0,33.89275154545782,-27.89275154545782,2024-07-16 15:30:00,2024,Q11
6723,2024-07-16,114,83.0,23.955162882814925,59.044837117185075,2024-07-16 13:00:00,2024,Q11
6724,2024-07-16,114,83.0,23.955162882814925,59.044837117185075,2024-07-16 16:00:00,2024,Q11
6725,2024-07-16,012,33.0,12.642581441407462,20.35741855859254,2024-07-16 11:00:00,2024,Q11
6726,2024-07-16,022,6.0,33.89275154545782,-27.89275154545782,2024-07-16 16:30:00,2024,Q11
6727,2024-07-16,012,33.0,12.642581441407462,20.35741855859254,2024-07-16 08:30:00,2024,Q11
6728,2024-07-16,121,29.0,5.940860480469153,23.059139519530845,2024-07-16 16:30:00,2024,Q11
6729,2024-07-16,011,49.0,25.37516288281492,23.62483711718508,2024-07-16 16:30:00,2024,Q11
6730,2024-07-16,012,33.0,12.642581441407462,20.35741855859254,2024-07-16 09:30:00,2024,Q11
6731,2024-07-16,022,6.0,33.89275154545782,-27.89275154545782,2024-07-16 10:30:00,2024,Q11
6732,2024-07-16,022,6.0,33.89275154545782,-27.89275154545782,2024-07-16 09:00:00,2024,Q11
6733,2024-07-17,121,29.0,5.940860480469153,23.059139519530845,2024-07-17 09:00:00,2024,Q11
6734,2024-07-17,532,145.0,34.60774432422238,110.39225567577762,2024-07-17 09:00:00,2024,Q11
6735,2024-07-17,986,71.0,25.945162882814927,45.05483711718507,2024-07-17 13:00:00,2024,Q11
6736,2024-07-17,121,29.0,5.940860480469153,23.059139519530845,2024-07-17 11:30:00,2024,Q11
6737,2024-07-17,011,49.0,25.37516288281492,23.62483711718508,2024-07-17 14:00:00,2024,Q11
6738,2024-07-17,011,49.0,25.37516288281492,23.62483711718508,2024-07-17 10:00:00,2024,Q11
6739,2024-07-17,532,145.0,34.60774432422238,110.39225567577762,2024-07-17 09:30:00,2024,Q11
6740,2024-07-17,011,49.0,25.37516288281492,23.62483711718508,2024-07-17 14:30:00,2024,Q11
6741,2024-07-17,011,49.0,25.37516288281492,23.62483711718508,2024-07-17 10:00:00,2024,Q11
6742,2024-07-17,121,29.0,5.940860480469153,23.059139519530845,2024-07-17 08:00:00,2024,Q11
6743,2024-07-17,011,49.0,25.37516288281492,23.62483711718508,2024-07-17 14:30:00,2024,Q11
6744,2024-07-17,114,83.0,23.955162882814925,59.044837117185075,2024-07-17 15:00:00,2024,Q11
6745,2024-07-17,012,33.0,12.642581441407462,20.35741855859254,2024-07-17 13:30:00,2024,Q11
6746,2024-07-17,114,83.0,23.955162882814925,59.044837117185075,2024-07-17 08:00:00,2024,Q11
6747,2024-07-17,011,49.0,25.37516288281492,23.62483711718508,2024-07-17 11:00:00,2024,Q11
6748,2024-07-17,022,6.0,33.89275154545782,-27.89275154545782,2024-07-17 16:00:00,2024,Q11
6749,2024-07-17,114,83.0,23.955162882814925,59.044837117185075,2024-07-17 16:30:00,2024,Q11
6750,2024-07-17,022,6.0,33.89275154545782,-27.89275154545782,2024-07-17 15:00:00,2024,Q11
6751,2024-07-17,011,49.0,25.37516288281492,23.62483711718508,2024-07-17 10:30:00,2024,Q11
6752,2024-07-17,022,6.0,33.89275154545782,-27.89275154545782,2024-07-17 08:30:00,2024,Q11
6753,2024-07-17,011,49.0,25.37516288281492,23.62483711718508,2024-07-17 16:00:00,2024,Q11
6754,2024-07-18,121,29.0,5.940860480469153,23.059139519530845,2024-07-18 08:00:00,2024,Q11
6755,2024-07-18,012,33.0,12.642581441407462,20.35741855859254,2024-07-18 14:30:00,2024,Q11
6756,2024-07-18,011,49.0,25.37516288281492,23.62483711718508,2024-07-18 16:30:00,2024,Q11
6757,2024-07-18,012,33.0,12.642581441407462,20.35741855859254,2024-07-18 09:30:00,2024,Q11
6758,2024-07-18,114,83.0,23.955162882814925,59.044837117185075,2024-07-18 08:00:00,2024,Q11
6759,2024-07-18,114,83.0,23.955162882814925,59.044837117185075,2024-07-18 08:00:00,2024,Q11
6760,2024-07-18,012,33.0,12.642581441407462,20.35741855859254,2024-07-18 15:30:00,2024,Q11
6761,2024-07-18,012,33.0,12.642581441407462,20.35741855859254,2024-07-18 14:30:00,2024,Q11
6762,2024-07-18,022,6.0,33.89275154545782,-27.89275154545782,2024-07-18 08:00:00,2024,Q11
6763,2024-07-18,121,29.0,5.940860480469153,23.059139519530845,2024-07-18 08:30:00,2024,Q11
6764,2024-07-18,012,33.0,12.642581441407462,20.35741855859254,2024-07-18 08:00:00,2024,Q11
6765,2024-07-18,022,6.0,33.89275154545782,-27.89275154545782,2024-07-18 16:00:00,2024,Q11
6766,2024-07-18,114,83.0,23.955162882814925,59.044837117185075,2024-07-18 16:00:00,2024,Q11
6767,2024-07-18,121,29.0,5.940860480469153,23.059139519530845,2024-07-18 14:30:00,2024,Q11
6768,2024-07-18,121,29.0,5.940860480469153,23.059139519530845,2024-07-18 10:30:00,2024,Q11
6769,2024-07-18,022,6.0,33.89275154545782,-27.89275154545782,2024-07-18 09:30:00,2024,Q11
6770,2024-07-18,114,83.0,23.955162882814925,59.044837117185075,2024-07-18 09:00:00,2024,Q11
6771,2024-07-18,114,83.0,23.955162882814925,59.044837117185075,2024-07-18 14:30:00,2024,Q11
6772,2024-07-18,012,33.0,12.642581441407462,20.35741855859254,2024-07-18 10:00:00,2024,Q11
6773,2024-07-18,012,33.0,12.642581441407462,20.35741855859254,2024-07-18 13:30:00,2024,Q11
6774,2024-07-18,011,49.0,25.37516288281492,23.62483711718508,2024-07-18 14:00:00,2024,Q11
6775,2024-07-18,022,6.0,33.89275154545782,-27.89275154545782,2024-07-18 13:00:00,2024,Q11
6776,2024-07-18,532,145.0,34.60774432422238,110.39225567577762,2024-07-18 14:00:00,2024,Q11
6777,2024-07-18,013,30.0,12.822581441407461,17.17741855859254,2024-07-18 08:30:00,2024,Q11
6778,2024-07-18,114,83.0,23.955162882814925,59.044837117185075,2024-07-18 10:00:00,2024,Q11
6779,2024-07-18,012,33.0,12.642581441407462,20.35741855859254,2024-07-18 15:00:00,2024,Q11
6780,2024-07-18,011,49.0,25.37516288281492,23.62483711718508,2024-07-18 10:00:00,2024,Q11
6781,2024-07-19,012,33.0,12.642581441407462,20.35741855859254,2024-07-19 16:30:00,2024,Q11
6782,2024-07-19,121,29.0,5.940860480469153,23.059139519530845,2024-07-19 14:30:00,2024,Q11
6783,2024-07-19,011,49.0,25.37516288281492,23.62483711718508,2024-07-19 16:00:00,2024,Q11
6784,2024-07-19,012,33.0,12.642581441407462,20.35741855859254,2024-07-19 16:00:00,2024,Q11
6785,2024-07-19,121,29.0,5.940860480469153,23.059139519530845,2024-07-19 08:00:00,2024,Q11
6786,2024-07-19,011,49.0,25.37516288281492,23.62483711718508,2024-07-19 09:00:00,2024,Q11
6787,2024-07-19,012,33.0,12.642581441407462,20.35741855859254,2024-07-19 16:00:00,2024,Q11
6788,2024-07-19,012,33.0,12.642581441407462,20.35741855859254,2024-07-19 14:30:00,2024,Q11
6789,2024-07-19,532,145.0,34.60774432422238,110.39225567577762,2024-07-19 13:30:00,2024,Q11
6790,2024-07-19,012,33.0,12.642581441407462,20.35741855859254,2024-07-19 13:00:00,2024,Q11
6791,2024-07-19,012,33.0,12.642581441407462,20.35741855859254,2024-07-19 16:30:00,2024,Q11
6792,2024-07-19,114,83.0,23.955162882814925,59.044837117185075,2024-07-19 11:30:00,2024,Q11
6793,2024-07-19,022,6.0,33.89275154545782,-27.89275154545782,2024-07-19 09:00:00,2024,Q11
6794,2024-07-19,114,83.0,23.955162882814925,59.044837117185075,2024-07-19 16:30:00,2024,Q11
6795,2024-07-19,011,49.0,25.37516288281492,23.62483711718508,2024-07-19 08:30:00,2024,Q11
6796,2024-07-19,114,83.0,23.955162882814925,59.044837117185075,2024-07-19 10:30:00,2024,Q11
6797,2024-07-19,114,83.0,23.955162882814925,59.044837117185075,2024-07-19 14:30:00,2024,Q11
6798,2024-07-19,114,83.0,23.955162882814925,59.044837117185075,2024-07-19 13:30:00,2024,Q11
6799,2024-07-19,532,145.0,34.60774432422238,110.39225567577762,2024-07-19 13:00:00,2024,Q11
6800,2024-07-20,114,83.0,23.955162882814925,59.044837117185075,2024-07-20 15:30:00,2024,Q11
6801,2024-07-20,012,33.0,12.642581441407462,20.35741855859254,2024-07-20 16:30:00,2024,Q11
6802,2024-07-20,121,29.0,5.940860480469153,23.059139519530845,2024-07-20 08:30:00,2024,Q11
6803,2024-07-20,011,49.0,25.37516288281492,23.62483711718508,2024-07-20 13:00:00,2024,Q11
6804,2024-07-20,121,29.0,5.940860480469153,23.059139519530845,2024-07-20 11:00:00,2024,Q11
6805,2024-07-20,114,83.0,23.955162882814925,59.044837117185075,2024-07-20 08:00:00,2024,Q11
6806,2024-07-20,012,33.0,12.642581441407462,20.35741855859254,2024-07-20 16:00:00,2024,Q11
6807,2024-07-20,011,49.0,25.37516288281492,23.62483711718508,2024-07-20 16:00:00,2024,Q11
6808,2024-07-20,011,49.0,25.37516288281492,23.62483711718508,2024-07-20 13:30:00,2024,Q11
6809,2024-07-20,121,29.0,5.940860480469153,23.059139519530845,2024-07-20 09:30:00,2024,Q11
6810,2024-07-20,012,33.0,12.642581441407462,20.35741855859254,2024-07-20 10:30:00,2024,Q11
6811,2024-07-20,121,29.0,5.940860480469153,23.059139519530845,2024-07-20 13:00:00,2024,Q11
6812,2024-07-20,121,29.0,5.940860480469153,23.059139519530845,2024-07-20 14:30:00,2024,Q11
6813,2024-07-20,012,33.0,12.642581441407462,20.35741855859254,2024-07-20 09:00:00,2024,Q11
6814,2024-07-20,114,83.0,23.955162882814925,59.044837117185075,2024-07-20 10:00:00,2024,Q11
6815,2024-07-20,114,83.0,23.955162882814925,59.044837117185075,2024-07-20 10:00:00,2024,Q11
6816,2024-07-20,121,29.0,5.940860480469153,23.059139519530845,2024-07-20 11:30:00,2024,Q11
6817,2024-07-21,022,6.0,33.89275154545782,-27.89275154545782,2024-07-21 09:00:00,2024,Q11
6818,2024-07-21,022,6.0,33.89275154545782,-27.89275154545782,2024-07-21 15:30:00,2024,Q11
6819,2024-07-21,012,33.0,12.642581441407462,20.35741855859254,2024-07-21 16:00:00,2024,Q11
6820,2024-07-21,114,83.0,23.955162882814925,59.044837117185075,2024-07-21 09:30:00,2024,Q11
6821,2024-07-21,121,29.0,5.940860480469153,23.059139519530845,2024-07-21 14:00:00,2024,Q11
6822,2024-07-21,121,29.0,5.940860480469153,23.059139519530845,2024-07-21 11:30:00,2024,Q11
6823,2024-07-21,114,83.0,23.955162882814925,59.044837117185075,2024-07-21 08:30:00,2024,Q11
6824,2024-07-21,121,29.0,5.940860480469153,23.059139519530845,2024-07-21 10:00:00,2024,Q11
6825,2024-07-21,121,29.0,5.940860480469153,23.059139519530845,2024-07-21 10:00:00,2024,Q11
6826,2024-07-21,022,6.0,33.89275154545782,-27.89275154545782,2024-07-21 09:00:00,2024,Q11
6827,2024-07-21,011,49.0,25.37516288281492,23.62483711718508,2024-07-21 09:30:00,2024,Q11
6828,2024-07-21,532,145.0,34.60774432422238,110.39225567577762,2024-07-21 15:00:00,2024,Q11
6829,2024-07-21,012,33.0,12.642581441407462,20.35741855859254,2024-07-21 14:30:00,2024,Q11
6830,2024-07-21,011,49.0,25.37516288281492,23.62483711718508,2024-07-21 08:00:00,2024,Q11
6831,2024-07-21,022,6.0,33.89275154545782,-27.89275154545782,2024-07-21 10:00:00,2024,Q11
6832,2024-07-21,012,33.0,12.642581441407462,20.35741855859254,2024-07-21 16:00:00,2024,Q11
6833,2024-07-21,012,33.0,12.642581441407462,20.35741855859254,2024-07-21 14:00:00,2024,Q11
6834,2024-07-21,011,49.0,25.37516288281492,23.62483711718508,2024-07-21 10:00:00,2024,Q11
6835,2024-07-21,011,49.0,25.37516288281492,23.62483711718508,2024-07-21 11:30:00,2024,Q11
6836,2024-07-21,012,33.0,12.642581441407462,20.35741855859254,2024-07-21 08:30:00,2024,Q11
6837,2024-07-21,012,33.0,12.642581441407462,20.35741855859254,2024-07-21 08:00:00,2024,Q11
6838,2024-07-21,011,49.0,25.37516288281492,23.62483711718508,2024-07-21 16:30:00,2024,Q11
6839,2024-07-21,022,6.0,33.89275154545782,-27.89275154545782,2024-07-21 10:00:00,2024,Q11
6840,2024-07-21,121,29.0,5.940860480469153,23.059139519530845,2024-07-21 11:00:00,2024,Q11
6841,2024-07-22,011,49.0,25.37516288281492,23.62483711718508,2024-07-22 10:00:00,2024,Q11
6842,2024-07-22,114,83.0,23.955162882814925,59.044837117185075,2024-07-22 10:30:00,2024,Q11
6843,2024-07-22,114,83.0,23.955162882814925,59.044837117185075,2024-07-22 14:00:00,2024,Q11
6844,2024-07-22,012,33.0,12.642581441407462,20.35741855859254,2024-07-22 11:00:00,2024,Q11
6845,2024-07-22,012,33.0,12.642581441407462,20.35741855859254,2024-07-22 13:30:00,2024,Q11
6846,2024-07-22,011,49.0,25.37516288281492,23.62483711718508,2024-07-22 16:30:00,2024,Q11
6847,2024-07-22,114,83.0,23.955162882814925,59.044837117185075,2024-07-22 08:00:00,2024,Q11
6848,2024-07-22,121,29.0,5.940860480469153,23.059139519530845,2024-07-22 15:00:00,2024,Q11
6849,2024-07-22,011,49.0,25.37516288281492,23.62483711718508,2024-07-22 09:30:00,2024,Q11
6850,2024-07-22,114,83.0,23.955162882814925,59.044837117185075,2024-07-22 11:00:00,2024,Q11
6851,2024-07-22,986,71.0,25.945162882814927,45.05483711718507,2024-07-22 16:00:00,2024,Q11
6852,2024-07-22,121,29.0,5.940860480469153,23.059139519530845,2024-07-22 15:30:00,2024,Q11
6853,2024-07-22,022,6.0,33.89275154545782,-27.89275154545782,2024-07-22 10:00:00,2024,Q11
6854,2024-07-22,114,83.0,23.955162882814925,59.044837117185075,2024-07-22 13:00:00,2024,Q11
6855,2024-07-22,114,83.0,23.955162882814925,59.044837117185075,2024-07-22 10:30:00,2024,Q11
6856,2024-07-22,121,29.0,5.940860480469153,23.059139519530845,2024-07-22 16:00:00,2024,Q11
6857,2024-07-22,011,49.0,25.37516288281492,23.62483711718508,2024-07-22 15:30:00,2024,Q11
6858,2024-07-22,986,71.0,25.945162882814927,45.05483711718507,2024-07-22 10:00:00,2024,Q11
6859,2024-07-22,022,6.0,33.89275154545782,-27.89275154545782,2024-07-22 14:00:00,2024,Q11
6860,2024-07-22,114,83.0,23.955162882814925,59.044837117185075,2024-07-22 08:30:00,2024,Q11
6861,2024-07-22,532,145.0,34.60774432422238,110.39225567577762,2024-07-22 15:30:00,2024,Q11
6862,2024-07-22,012,33.0,12.642581441407462,20.35741855859254,2024-07-22 15:30:00,2024,Q11
6863,2024-07-22,022,6.0,33.89275154545782,-27.89275154545782,2024-07-22 11:00:00,2024,Q11
6864,2024-07-23,011,49.0,25.37516288281492,23.62483711718508,2024-07-23 08:30:00,2024,Q11
6865,2024-07-23,986,71.0,25.945162882814927,45.05483711718507,2024-07-23 09:30:00,2024,Q11
6866,2024-07-23,022,6.0,33.89275154545782,-27.89275154545782,2024-07-23 15:00:00,2024,Q11
6867,2024-07-23,121,29.0,5.940860480469153,23.059139519530845,2024-07-23 16:00:00,2024,Q11
6868,2024-07-23,121,29.0,5.940860480469153,23.059139519530845,2024-07-23 15:00:00,2024,Q11
6869,2024-07-23,011,49.0,25.37516288281492,23.62483711718508,2024-07-23 08:00:00,2024,Q11
6870,2024-07-23,121,29.0,5.940860480469153,23.059139519530845,2024-07-23 09:30:00,2024,Q11
6871,2024-07-23,022,6.0,33.89275154545782,-27.89275154545782,2024-07-23 16:00:00,2024,Q11
6872,2024-07-23,011,49.0,25.37516288281492,23.62483711718508,2024-07-23 11:30:00,2024,Q11
6873,2024-07-23,022,6.0,33.89275154545782,-27.89275154545782,2024-07-23 15:30:00,2024,Q11
6874,2024-07-23,121,29.0,5.940860480469153,23.059139519530845,2024-07-23 11:30:00,2024,Q11
6875,2024-07-23,022,6.0,33.89275154545782,-27.89275154545782,2024-07-23 15:00:00,2024,Q11
6876,2024-07-23,011,49.0,25.37516288281492,23.62483711718508,2024-07-23 15:30:00,2024,Q11
6877,2024-07-23,011,49.0,25.37516288281492,23.62483711718508,2024-07-23 14:00:00,2024,Q11
6878,2024-07-23,013,30.0,12.822581441407461,17.17741855859254,2024-07-23 16:00:00,2024,Q11
6879,2024-07-23,121,29.0,5.940860480469153,23.059139519530845,2024-07-23 11:00:00,2024,Q11
6880,2024-07-23,011,49.0,25.37516288281492,23.62483711718508,2024-07-23 13:30:00,2024,Q11
6881,2024-07-23,012,33.0,12.642581441407462,20.35741855859254,2024-07-23 13:00:00,2024,Q11
6882,2024-07-23,121,29.0,5.940860480469153,23.059139519530845,2024-07-23 08:30:00,2024,Q11
6883,2024-07-24,114,83.0,23.955162882814925,59.044837117185075,2024-07-24 08:30:00,2024,Q11
6884,2024-07-24,121,29.0,5.940860480469153,23.059139519530845,2024-07-24 11:30:00,2024,Q11
6885,2024-07-24,114,83.0,23.955162882814925,59.044837117185075,2024-07-24 16:00:00,2024,Q11
6886,2024-07-24,121,29.0,5.940860480469153,23.059139519530845,2024-07-24 14:00:00,2024,Q11
6887,2024-07-24,022,6.0,33.89275154545782,-27.89275154545782,2024-07-24 10:30:00,2024,Q11
6888,2024-07-24,011,49.0,25.37516288281492,23.62483711718508,2024-07-24 15:30:00,2024,Q11
6889,2024-07-24,121,29.0,5.940860480469153,23.059139519530845,2024-07-24 14:30:00,2024,Q11
6890,2024-07-24,012,33.0,12.642581441407462,20.35741855859254,2024-07-24 09:30:00,2024,Q11
6891,2024-07-24,986,71.0,25.945162882814927,45.05483711718507,2024-07-24 10:30:00,2024,Q11
6892,2024-07-24,121,29.0,5.940860480469153,23.059139519530845,2024-07-24 16:00:00,2024,Q11
6893,2024-07-24,121,29.0,5.940860480469153,23.059139519530845,2024-07-24 08:30:00,2024,Q11
6894,2024-07-24,012,33.0,12.642581441407462,20.35741855859254,2024-07-24 08:00:00,2024,Q11
6895,2024-07-24,114,83.0,23.955162882814925,59.044837117185075,2024-07-24 16:00:00,2024,Q11
6896,2024-07-25,121,29.0,5.940860480469153,23.059139519530845,2024-07-25 16:00:00,2024,Q11
6897,2024-07-25,011,49.0,25.37516288281492,23.62483711718508,2024-07-25 08:00:00,2024,Q11
6898,2024-07-25,022,6.0,33.89275154545782,-27.89275154545782,2024-07-25 16:00:00,2024,Q11
6899,2024-07-25,121,29.0,5.940860480469153,23.059139519530845,2024-07-25 13:00:00,2024,Q11
6900,2024-07-25,114,83.0,23.955162882814925,59.044837117185075,2024-07-25 11:30:00,2024,Q11
6901,2024-07-25,114,83.0,23.955162882814925,59.044837117185075,2024-07-25 15:00:00,2024,Q11
6902,2024-07-25,114,83.0,23.955162882814925,59.044837117185075,2024-07-25 13:30:00,2024,Q11
6903,2024-07-25,011,49.0,25.37516288281492,23.62483711718508,2024-07-25 16:00:00,2024,Q11
